Flight Time, Minutes, Master Clock Minutes, Lat, Long, Altitude (ft), Date, Hour:Min:Sec, Satellites, Fix, ExtTemp (C), IntTemp (C),BatTemp (C), ThermoTempAdj, ThermoTemp, Pressure (PSI), Pressure (ATM),Battery Heater Status, Sensor Heater Status, Control Altitude, Smart A, Smart A Cut Reason, Smart B, Smart B Cut Reason, Ascent Rate, Average Ascent Rate, System State,PTA, hits,MC1um,MC2.5um,MC10um,AMC1um,AMC2.5um,AMC10um,NC03um,NC05um,NC10um,NC25um,NC50um,NC100um,SPSA, hits,MC-1um,MC-2.5um,MC-4.0um,MC-10um,NC-0.5um,NC-1um,NC-2.5um,NC-4.0um,NC-10um,Avg. PM,R1A, hits,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin1 Time,Bin3 Time,Bin5 Time,Bin7 Time,Flow Rate,Temp,Humidity,Sample Period,PMA,PMB,PMC,HPMA, hits,1um,2.5um,4.0um,10um
0:00:25,0.42,0.00,0.0000,0.0000,0.0,0/0/2000,0:0:0,0,No Fix,6.5000,16.0625,18.3750,0.0000,0.0000,13.763724,0.936566,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,1,5,8,8,5,8,8,0,0,0,0,0,0,=,1,-,-,-,-,-,-,-,-,-,-,=,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,69,4.107143,15276,0,5.435520,0.016363,0.238671,3.060122,=,1,-,-,-,-
0:00:29,0.48,0.00,0.0000,0.0000,0.0,11/2/2019,17:48:36,0,No Fix,6.5000,16.0000,18.3750,0.0000,0.0000,13.754575,0.935944,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,2,4,5,5,4,5,5,777,247,28,2,0,0,=,1,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,3.593750,15109,0,4.006848,0.101472,0.167954,0.169704,=,1,-,-,-,-
0:00:33,0.55,0.00,0.0000,0.0000,0.0,11/2/2019,17:48:38,0,No Fix,6.5000,16.0625,18.4375,0.0000,0.0000,13.770587,0.937033,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,3,4,5,5,4,5,5,744,233,28,2,0,0,=,2,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,77,3.321300,14935,0,4.006186,0.116597,0.621136,5.363064,=,1,-,-,-,-
0:00:37,0.62,0.00,0.0000,0.0000,0.0,11/2/2019,17:48:42,0,No Fix,6.5000,16.1250,18.4375,0.0000,0.0000,13.756862,0.936099,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,4,4,5,5,4,5,5,735,228,28,2,0,0,=,3,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,38,80,0,3.321300,14854,0,4.006357,0.041614,1.134373,2.078856,=,1,-,-,-,-
0:00:41,0.68,0.00,0.0000,0.0000,0.0,11/2/2019,17:48:46,0,No Fix,6.5000,16.1250,18.5000,0.0000,0.0000,13.756862,0.936099,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,5,3,5,5,3,5,5,690,210,28,0,0,0,=,4,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,3.234375,14679,0,4.006379,0.111751,0.710812,0.944606,=,1,-,-,-,-
0:00:45,0.75,0.00,0.0000,0.0000,0.0,11/2/2019,17:48:50,0,No Fix,6.5000,16.1875,18.5000,0.0000,0.0000,13.763724,0.936566,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,6,4,6,6,4,6,6,771,235,41,2,0,0,=,5,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,6,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.441397,14038,0,4.006272,0.137436,1.004156,1.423434,=,1,-,-,-,-
0:00:49,0.82,0.00,0.0000,0.0000,0.0,11/2/2019,17:48:54,0,No Fix,6.5000,16.1250,18.5000,0.0000,0.0000,13.766013,0.936722,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,7,4,6,6,4,6,6,750,228,41,2,0,0,=,6,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,7,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,35,0,0,3.585746,13810,0,4.006144,0.109163,0.434891,0.492605,=,1,-,-,-,-
0:00:53,0.88,0.00,0.0000,0.0000,0.0,11/2/2019,17:48:58,0,No Fix,6.5000,16.1875,18.5625,0.0000,0.0000,13.761437,0.936411,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,8,4,6,6,4,6,6,807,242,43,2,0,0,=,7,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,8,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,49,38,0,0,3.363803,14073,0,4.006101,0.108049,1.100002,1.575006,=,1,-,-,-,-
0:00:57,0.95,0.00,0.0000,0.0000,0.0,11/2/2019,17:49:2,0,No Fix,6.5000,16.1250,18.5625,0.0000,0.0000,13.761437,0.936411,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,9,4,7,7,4,7,7,786,242,49,2,0,0,=,8,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,3.353345,14149,0,4.006229,0.027191,0.045006,0.045474,=,1,-,-,-,-
0:01:01,1.02,0.00,0.0000,0.0000,0.0,11/2/2019,17:49:6,0,No Fix,6.5000,16.1875,18.5625,0.0000,0.0000,13.772876,0.937189,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,10,5,7,7,5,7,7,861,263,45,2,0,0,=,9,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,176,0,0,3.473768,14116,0,4.006251,0.079946,0.324785,0.377539,=,1,-,-,-,-
0:01:05,1.08,0.00,0.0000,0.0000,0.0,11/2/2019,17:49:10,0,No Fix,6.5000,16.1250,18.6250,0.0000,0.0000,13.759149,0.936255,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,11,-,-,-,-,-,-,-,-,-,-,-,-,=,10,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.538461,13957,0,4.006059,0.025770,0.042653,0.043097,=,1,-,-,-,-
0:01:09,1.15,0.00,0.0000,0.0000,0.0,11/2/2019,17:49:14,0,No Fix,6.5000,16.1250,18.6250,0.0000,0.0000,13.777451,0.937500,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,11,4,6,6,4,6,6,867,265,38,4,0,0,=,11,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,3.538461,13741,0,4.006336,0.025768,0.042650,0.043094,=,1,-,-,-,-
0:01:13,1.22,0.00,0.0000,0.0000,0.0,11/2/2019,17:49:18,4,No Fix,6.5000,16.1250,18.6250,0.0000,0.0000,13.766013,0.936722,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,12,5,6,6,5,6,6,867,261,34,2,0,0,=,12,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,13,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,29,0,0,0,3.571911,13611,0,4.006208,0.126723,1.151856,28.442560,=,1,-,-,-,-
0:01:17,1.28,0.00,0.0000,0.0000,0.0,11/2/2019,17:49:22,4,No Fix,6.5000,16.0625,18.6250,0.0000,0.0000,13.766013,0.936722,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,13,4,5,5,4,5,5,954,266,32,2,0,0,=,13,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,14,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,80,37,0,0,3.571911,13261,0,4.006037,0.160645,0.987049,2.909688,=,1,-,-,-,-
0:01:21,1.35,0.00,44.2821,-96.1332,1935.4,11/2/2019,17:49:26,5,Fix,6.5000,16.1250,18.6250,0.0000,0.0000,13.772876,0.937189,OFF,OFF,0.00,,,,,0.00,0.00,INITIALIZATION,=,14,9,13,13,9,13,13,2457,583,52,12,0,0,=,14,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,15,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,65,0,3.596438,13093,0,4.005952,0.107683,0.706108,1.339570,=,1,-,-,-,-
0:01:25,1.42,0.00,44.2821,-96.1333,1902.2,11/2/2019,17:49:30,5,Fix,6.5000,16.0625,18.6875,0.0000,0.0000,13.766013,0.936722,OFF,OFF,1902.23,,,,,475.56,22.79,INITIALIZATION,=,15,11,17,17,11,17,17,2958,704,58,18,0,0,=,15,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,16,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,48,32,86,0,3.487218,12975,0,4.006016,0.079642,0.798282,17.671803,=,1,-,-,-,-
0:01:29,1.48,0.00,44.2821,-96.1333,1897.0,11/2/2019,17:49:34,5,Fix,6.5000,16.0625,18.6875,0.0000,0.0000,13.775163,0.937345,OFF,OFF,1896.98,,,,,-1.31,21.69,INITIALIZATION,=,16,10,15,15,10,15,15,2553,641,42,22,0,0,=,16,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.487218,12765,0,4.006037,0.032608,0.123640,0.130434,=,1,-,-,-,-
0:01:33,1.55,0.00,44.2821,-96.1333,1890.7,11/2/2019,17:49:38,5,Fix,6.5000,16.1250,18.6875,0.0000,0.0000,13.772876,0.937189,OFF,OFF,1890.75,,,,,-1.56,20.67,INITIALIZATION,=,17,9,14,14,9,14,14,2454,630,40,20,0,0,=,17,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,18,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,49,0,0,3.477975,12891,0,4.005952,0.138769,0.491784,0.551742,=,1,-,-,-,-
0:01:37,1.62,0.00,44.2821,-96.1333,1885.5,11/2/2019,17:49:42,5,Fix,6.0000,16.1250,18.6875,0.0000,0.0000,13.761437,0.936411,OFF,OFF,1885.50,,,,,-1.31,19.75,INITIALIZATION,=,18,10,15,15,10,15,15,2511,638,44,16,0,0,=,18,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,19,0,3,3,0,2,5,2,1,0,0,0,0,0,0,0,3,48,0,59,77,3.358225,12753,0,4.005867,0.208579,5.093212,97.998070,=,1,-,-,-,-
0:01:41,1.68,0.00,44.2821,-96.1333,1875.3,11/2/2019,17:49:46,5,Fix,6.0000,16.1250,18.6875,0.0000,0.0000,13.759149,0.936255,OFF,OFF,1875.33,,,,,-2.54,18.86,INITIALIZATION,=,19,10,15,15,10,15,15,2586,640,42,14,0,0,=,19,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,20,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,3.434675,12441,0,4.005632,0.086213,0.698059,2.644358,=,1,-,-,-,-
0:01:45,1.75,0.00,44.2821,-96.1333,1872.7,11/2/2019,17:49:50,5,Fix,6.0000,16.1250,18.6875,0.0000,0.0000,13.770587,0.937033,OFF,OFF,1872.70,,,,,-0.66,18.10,INITIALIZATION,=,20,11,14,14,11,14,14,2763,706,36,10,0,0,=,20,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,3.463646,12535,0,4.005632,0.053863,0.282206,0.334668,=,1,-,-,-,-
0:01:49,1.82,0.00,44.2821,-96.1333,1868.4,11/2/2019,17:49:54,5,Fix,6.0000,16.1875,18.6875,0.0000,0.0000,13.777451,0.937500,OFF,OFF,1868.44,,,,,-1.07,17.39,INITIALIZATION,=,21,12,15,15,12,15,15,2796,706,36,8,0,0,=,21,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,22,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,24,49,0,0,3.530358,12661,0,4.005696,0.177065,0.615321,0.681104,=,1,-,-,-,-
0:01:53,1.88,0.00,44.2821,-96.1333,1873.4,11/2/2019,17:49:58,5,Fix,6.0000,16.1250,18.6875,0.0000,0.0000,13.763724,0.936566,OFF,OFF,1873.36,,,,,1.23,16.81,INITIALIZATION,=,22,12,14,14,12,14,14,2805,706,36,2,0,0,=,22,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,3.530358,12744,0,4.005589,0.000000,0.468979,1.106309,=,1,-,-,-,-
0:01:57,1.95,0.00,44.2821,-96.1333,1869.8,11/2/2019,17:50:2,5,Fix,6.0000,16.1875,18.6875,0.0000,0.0000,13.766013,0.936722,OFF,OFF,1869.75,,,,,-0.90,16.20,INITIALIZATION,=,23,12,14,14,12,14,14,2838,690,36,2,0,0,=,23,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.630000,=,24,0,1,2,5,3,3,7,4,4,0,0,1,2,0,1,0,19,63,80,70,3.563356,12697,0,4.005568,0.259336,9.320149,162.637787,=,1,-,-,-,-
0:02:01,2.02,0.00,44.2820,-96.1333,1867.5,11/2/2019,17:50:6,5,Fix,6.0000,16.1875,18.6875,0.0000,0.0000,13.777451,0.937500,OFF,OFF,1867.45,,,,,-0.57,15.63,INITIALIZATION,=,24,11,14,14,11,14,14,2817,673,40,4,0,0,=,24,0.829523,2.594392,3.914681,4.387107,1.289517,4.211751,5.907849,6.136054,6.176666,1.026262,=,25,2,3,4,1,3,2,1,1,1,2,2,0,2,1,1,1,67,38,67,73,3.563356,12616,0,4.005931,0.283387,3.871450,193.682648,=,1,-,-,-,-
0:02:05,2.08,0.00,44.2820,-96.1333,1854.0,11/2/2019,17:50:10,5,Fix,6.0000,16.1875,18.6875,0.0000,0.0000,13.775163,0.937345,OFF,OFF,1854.00,,,,,-3.36,15.02,INITIALIZATION,=,25,11,13,14,11,13,14,2832,660,36,6,0,0,=,25,0.781349,2.443725,3.687339,4.132329,1.214629,3.967157,5.564755,5.779707,5.817961,1.026262,=,26,0,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,38,39,52,0,3.526544,12406,0,4.005376,0.181285,2.385645,7.066367,=,1,-,-,-,-
0:02:09,2.15,0.00,44.2820,-96.1333,1846.5,11/2/2019,17:50:14,5,Fix,6.0000,16.1875,18.6875,0.0000,0.0000,13.761437,0.936411,OFF,OFF,1846.46,,,,,-1.89,14.49,INITIALIZATION,=,26,10,13,13,10,13,13,2778,631,38,6,0,0,=,26,0.674175,1.592918,2.273687,2.517447,2.430675,4.195925,5.076117,5.193873,5.214894,0.775408,=,27,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,3.542157,12247,0,4.005589,0.160834,0.537416,8.346909,=,1,-,-,-,-
0:02:13,2.22,0.00,44.2820,-96.1333,1853.0,11/2/2019,17:50:18,5,Fix,6.0000,16.1875,18.6875,0.0000,0.0000,13.770587,0.937033,OFF,OFF,1853.02,,,,,1.64,14.10,INITIALIZATION,=,27,10,12,13,10,12,13,2736,595,42,6,0,0,=,27,0.575858,1.217818,1.690670,1.860055,2.459126,3.798079,4.411913,4.493743,4.508379,0.641082,=,28,0,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,58,0,0,79,3.365687,12180,0,4.005483,0.154914,1.534613,8.403761,=,1,-,-,-,-
0:02:17,2.28,0.00,44.2820,-96.1333,1849.4,11/2/2019,17:50:22,5,Fix,6.0000,16.1875,18.6875,0.0000,0.0000,13.759149,0.936255,OFF,OFF,1849.41,,,,,-0.90,13.65,INITIALIZATION,=,28,9,11,12,9,11,12,2655,571,34,6,0,0,=,28,0.474870,1.004249,1.394177,1.533857,2.027869,3.132010,3.638195,3.705675,3.717744,0.641082,=,29,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,39,54,69,3.365687,12130,0,4.005312,0.053814,2.697249,15.162021,=,1,-,-,-,-
0:02:21,2.35,0.00,44.2820,-96.1333,1845.1,11/2/2019,17:50:26,5,Fix,6.0000,16.1875,18.6875,0.0000,0.0000,13.770587,0.937033,OFF,OFF,1845.14,,,,,-1.07,13.23,INITIALIZATION,=,29,9,11,11,9,11,11,2586,545,36,4,0,0,=,29,0.375236,0.793545,1.101661,1.212034,1.602397,2.474875,2.874856,2.928178,2.937715,0.641082,=,30,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,3.366724,12090,0,4.005205,0.154877,0.689492,27.666769,=,1,-,-,-,-
0:02:25,2.42,0.00,44.2820,-96.1333,1849.4,11/2/2019,17:50:30,5,Fix,5.5000,16.1250,18.6875,0.0000,0.0000,13.777451,0.937500,OFF,OFF,1849.41,,,,,1.07,12.89,INITIALIZATION,=,30,9,10,11,9,10,11,2745,576,40,4,0,0,=,30,0.287969,0.608993,0.845452,0.930156,1.229734,1.899303,2.206262,2.247183,2.254502,0.641082,=,31,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,49,0,3.386417,11971,0,4.005270,0.087449,0.705451,1.377850,=,1,-,-,-,-
0:02:29,2.48,0.00,44.2820,-96.1333,1848.1,11/2/2019,17:50:34,5,Fix,5.5000,16.1250,18.7500,0.0000,0.0000,13.768300,0.936878,OFF,OFF,1848.10,,,,,-0.33,12.53,INITIALIZATION,=,31,10,11,11,10,11,11,2886,593,34,0,0,0,=,31,0.200879,0.424816,0.589763,0.648849,0.857826,1.324897,1.539023,1.567568,1.572674,0.641082,=,32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,79,3.386417,12045,0,4.005483,0.033584,0.967122,7.583473,=,1,-,-,-,-
0:02:33,2.55,0.00,44.2820,-96.1333,1844.8,11/2/2019,17:50:38,5,Fix,5.5000,16.0625,18.6875,0.0000,0.0000,13.749999,0.935632,OFF,OFF,1844.82,,,,,-0.82,12.18,INITIALIZATION,=,32,10,12,12,10,12,12,2901,588,34,2,0,0,=,32,0.147981,0.312950,0.434461,0.477989,0.631936,0.976014,1.133754,1.154783,1.158544,0.641082,=,33,0,3,2,1,0,1,2,0,1,0,0,0,0,0,0,0,22,210,50,0,3.444175,12046,0,4.005461,0.173169,2.277598,14.887528,=,1,-,-,-,-
0:02:37,2.62,0.00,44.2820,-96.1333,1844.2,11/2/2019,17:50:42,5,Fix,5.5000,16.1250,18.6875,0.0000,0.0000,13.775163,0.937345,OFF,OFF,1844.16,,,,,-0.16,11.86,INITIALIZATION,=,33,10,11,12,10,11,12,2805,566,30,6,2,0,=,33,0.107710,0.227783,0.316227,0.347909,0.459960,0.710401,0.825214,0.840519,0.843257,0.641082,=,34,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,57,0,0,3.444175,11986,0,4.005397,0.055382,1.446606,5.417721,=,1,-,-,-,-
0:02:41,2.68,0.00,44.2820,-96.1333,1849.7,11/2/2019,17:50:46,5,Fix,5.5000,16.1250,18.6875,0.0000,0.0000,13.772876,0.937189,OFF,OFF,1849.74,,,,,1.39,11.60,INITIALIZATION,=,34,10,12,13,10,12,13,2865,581,34,6,2,0,=,34,0.077635,0.164183,0.227931,0.250767,0.331532,0.512046,0.594801,0.605833,0.607807,0.641082,=,35,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,29,43,0,0,3.451614,11980,0,4.005610,0.122948,0.656441,0.768141,=,1,-,-,-,-
0:02:45,2.75,0.00,44.2820,-96.1333,1856.0,11/2/2019,17:50:50,5,Fix,5.5000,16.1250,18.6875,0.0000,0.0000,13.772876,0.937189,OFF,OFF,1855.97,,,,,1.56,11.35,INITIALIZATION,=,35,9,11,12,9,11,12,2859,538,38,6,2,0,=,35,0.055508,0.117387,0.162966,0.179293,0.237039,0.366102,0.425271,0.433158,0.434569,0.641082,=,36,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,67,46,0,3.451614,11889,0,4.005504,0.040052,1.091778,2.000796,=,1,-,-,-,-
0:02:49,2.82,0.00,44.2820,-96.1333,1843.5,11/2/2019,17:50:54,5,Fix,5.5000,16.1250,18.6875,0.0000,0.0000,13.763724,0.936566,OFF,OFF,1843.50,,,,,-3.12,11.01,INITIALIZATION,=,36,8,11,12,8,11,12,2838,523,34,6,2,0,=,36,0.039418,0.083360,0.115727,0.127322,0.168329,0.259981,0.301998,0.307599,0.308601,0.641082,=,37,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,0,106,3.488096,11851,0,4.005483,0.111041,0.929625,9.953417,=,1,-,-,-,-
0:02:53,2.88,0.00,44.2820,-96.1334,1810.4,11/2/2019,17:50:58,5,Fix,5.5000,16.1250,18.6875,0.0000,0.0000,13.779739,0.937656,OFF,OFF,1810.37,,,,,-8.28,10.56,INITIALIZATION,=,37,7,9,10,7,9,10,2481,434,32,6,2,0,=,37,0.027830,0.058854,0.081706,0.089892,0.118843,0.183551,0.213216,0.217171,0.217878,0.641082,=,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.488096,11751,0,4.005568,0.032604,0.123624,0.130416,=,1,-,-,-,-
0:02:57,2.95,0.00,44.2820,-96.1334,1795.3,11/2/2019,17:51:2,5,Fix,5.5000,16.1250,18.6875,0.0000,0.0000,13.779739,0.937656,OFF,OFF,1795.28,,,,,-3.77,10.23,INITIALIZATION,=,38,7,9,10,7,9,10,2352,410,32,6,2,0,=,38,0.563863,0.968451,1.261040,1.365991,3.008576,4.054751,4.439332,4.490041,4.499166,0.606517,=,39,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3.575735,11782,0,4.005397,0.088505,0.486344,0.685498,=,1,-,-,-,-
0:03:01,3.02,0.00,44.2820,-96.1334,1786.7,11/2/2019,17:51:6,5,Fix,5.5000,16.1875,18.6875,0.0000,0.0000,13.768300,0.936878,OFF,OFF,1786.75,,,,,-2.13,9.96,INITIALIZATION,=,39,7,8,8,7,8,8,2250,393,28,0,0,0,=,39,0.220038,0.377921,0.492100,0.533055,1.174046,1.582299,1.732375,1.752163,1.755724,0.606517,=,40,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3.630950,11692,0,4.005461,0.050234,0.541589,2.376232,=,1,-,-,-,-
0:03:05,3.08,0.00,44.2820,-96.1334,1781.8,11/2/2019,17:51:10,5,Fix,5.5000,16.1875,18.6875,0.0000,0.0000,13.763724,0.936566,OFF,OFF,1781.82,,,,,-1.23,9.71,INITIALIZATION,=,40,5,7,8,5,7,8,2010,327,28,2,2,0,=,40,0.101228,0.173862,0.226389,0.245231,0.540117,0.727933,0.796975,0.806079,0.807717,0.606517,=,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,3.606074,11685,0,4.005376,0.025291,0.041860,0.042296,=,1,-,-,-,-
0:03:09,3.15,0.00,44.2820,-96.1335,1779.2,11/2/2019,17:51:14,5,Fix,5.5000,16.1875,18.6250,0.0000,0.0000,13.768300,0.936878,OFF,OFF,1779.20,,,,,-0.66,9.49,INITIALIZATION,=,41,6,7,8,6,7,8,2010,338,32,2,2,0,=,41,0.098563,0.159283,0.202819,0.218445,0.552715,0.723759,0.781318,0.788869,0.790231,0.612777,=,42,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,25,43,0,0,3.631385,11676,0,4.005312,0.160342,0.884759,1.040980,=,1,-,-,-,-
0:03:13,3.22,0.00,44.2820,-96.1335,1775.3,11/2/2019,17:51:18,5,Fix,5.5000,16.1250,18.6250,0.0000,0.0000,13.768300,0.936878,OFF,OFF,1775.26,,,,,-0.98,9.27,INITIALIZATION,=,42,6,7,8,6,7,8,2025,342,36,2,2,0,=,42,0.091358,0.147640,0.187994,0.202478,0.512314,0.670855,0.724207,0.731206,0.732469,0.612777,=,43,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3.684957,11421,0,4.005227,0.074251,0.574649,2.382936,=,1,-,-,-,-
0:03:17,3.28,0.00,44.2820,-96.1335,1768.7,11/2/2019,17:51:22,6,Fix,5.5000,16.1875,18.6250,0.0000,0.0000,13.759149,0.936255,OFF,OFF,1768.70,,,,,-1.64,9.05,INITIALIZATION,=,43,6,7,8,6,7,8,1926,331,36,2,2,0,=,43,0.206277,0.320496,0.401827,0.431033,1.191234,1.533997,1.642033,1.656147,1.658699,0.625419,=,44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,50,0,3.704823,11343,0,4.005141,0.024618,0.487691,1.095501,=,1,-,-,-,-
0:03:21,3.35,0.00,44.2820,-96.1335,1764.8,11/2/2019,17:51:26,6,Fix,5.0000,16.0625,18.6250,0.0000,0.0000,13.759149,0.936255,OFF,OFF,1764.76,,,,,-0.98,8.85,INITIALIZATION,=,44,5,7,8,5,7,8,1734,318,30,2,2,0,=,44,0.285249,0.443197,0.555665,0.596052,1.647293,2.121281,2.270678,2.290195,2.293725,0.625419,=,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3.739476,11334,0,4.005270,0.073167,0.121104,0.122366,=,1,-,-,-,-
0:03:25,3.42,0.00,44.2820,-96.1335,1762.1,11/2/2019,17:51:30,6,Fix,5.0000,16.0625,18.5625,0.0000,0.0000,13.761437,0.936411,OFF,OFF,1762.14,,,,,-0.66,8.66,INITIALIZATION,=,45,4,5,6,4,5,6,1641,296,28,2,2,0,=,45,0.256861,0.399090,0.500364,0.536733,1.483353,1.910169,2.044698,2.062273,2.065451,0.625419,=,46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.752986,11346,0,4.005184,0.054608,0.155133,0.161865,=,1,-,-,-,-
0:03:29,3.48,0.00,44.2820,-96.1335,1760.5,11/2/2019,17:51:34,6,Fix,5.0000,15.9375,18.5625,0.0000,0.0000,13.759149,0.936255,OFF,OFF,1760.50,,,,,-0.41,8.49,INITIALIZATION,=,46,4,5,5,4,5,5,1326,256,26,0,0,0,=,46,0.214759,0.333674,0.418349,0.448756,1.240214,1.597070,1.709549,1.724242,1.726900,0.625419,=,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3.738271,11223,0,4.005227,0.035866,0.384455,0.574116,=,1,-,-,-,-
